1247,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1491/artifact/cov_build/html/index.html
1248,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1492/artifact/cov_build/html/index.html
1249,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1493/artifact/cov_build/html/index.html
1250,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1494/artifact/cov_build/html/index.html
1251,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1495/artifact/cov_build/html/index.html
1252,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1496/artifact/cov_build/html/index.html
1253,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1497/artifact/cov_build/html/index.html
1254,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1498/artifact/cov_build/html/index.html
1255,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1499/artifact/cov_build/html/index.html
1256,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1500/artifact/cov_build/html/index.html
1257,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1501/artifact/cov_build/html/index.html
1258,alex-mikheev,:bot:retest
1259,alex-mikheev,bot:retest
1260,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1502/artifact/cov_build/html/index.html
1261,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1503/artifact/cov_build/html/index.html
1262,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1504/artifact/cov_build/html/index.html
1263,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1505/artifact/cov_build/html/index.html
1264,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1506/artifact/cov_build/html/index.html
1265,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1507/artifact/cov_build/html/index.html
1266,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1508/artifact/cov_build/html/index.html
1267,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1509/artifact/cov_build/html/index.html
1268,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1510/artifact/cov_build/html/index.html
1269,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1511/artifact/cov_build/html/index.html
1270,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1512/artifact/cov_build/html/index.html
1271,swx-jenkins2,Can one of the admins verify this patch?
1272,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1513/artifact/cov_build/html/index.html
1273,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1514/artifact/cov_build/html/index.html
1274,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1515/artifact/cov_build/html/index.html
1275,nitzancarmi,Duplicate
1276,nitzancarmi,Duplicate
1277,nitzancarmi,Old - Will be renewed over the new code
1278,nitzancarmi,Duplicate
1279,nitzancarmi,Duplicate
1280,nitzancarmi,Old - no dummy controllers anymore
1281,nitzancarmi,old - no dummy controllers anymore
1282,nitzancarmi,old code
1283,nitzancarmi,old
1284,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1516/artifact/cov_build/html/index.html
1285,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1517/artifact/cov_build/html/index.html
1286,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1518/artifact/cov_build/html/index.html
1287,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1519/artifact/cov_build/html/index.html
1288,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1520/artifact/cov_build/html/index.html
1289,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1521/artifact/cov_build/html/index.html
1290,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1522/artifact/cov_build/html/index.html
1291,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1523/artifact/cov_build/html/index.html
1292,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1524/artifact/cov_build/html/index.html
1293,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1525/artifact/cov_build/html/index.html
1294,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1526/artifact/cov_build/html/index.html
1295,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1527/artifact/cov_build/html/index.html
1296,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1528/artifact/cov_build/html/index.html
1297,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1529/artifact/cov_build/html/index.html
1298,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1530/artifact/cov_build/html/index.html
1299,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1531/artifact/cov_build/html/index.html
1300,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1532/artifact/cov_build/html/index.html
1301,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1533/artifact/cov_build/html/index.html
1302,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1534/artifact/cov_build/html/index.html
1303,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1535/artifact/cov_build/html/index.html
1304,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1536/artifact/cov_build/html/index.html
1305,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1537/artifact/cov_build/html/index.html
1306,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1538/artifact/cov_build/html/index.html
1307,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1539/artifact/cov_build/html/index.html
1308,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1540/artifact/cov_build/html/index.html
1309,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1541/artifact/cov_build/html/index.html
1310,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1542/artifact/cov_build/html/index.html
1311,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1543/artifact/cov_build/html/index.html
1312,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1544/artifact/cov_build/html/index.html
1313,nitzancarmi,@snimrod Tell me if anything is still missing in the explanation.
1314,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1545/artifact/cov_build/html/index.html
1315,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1546/artifact/cov_build/html/index.html
1316,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1547/artifact/cov_build/html/index.html
1317,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1548/artifact/cov_build/html/index.html
1318,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1549/artifact/cov_build/html/index.html
1319,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1550/artifact/cov_build/html/index.html
1320,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1551/artifact/cov_build/html/index.html
1321,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1552/artifact/cov_build/html/index.html
1322,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1553/artifact/cov_build/html/index.html
1323,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1554/artifact/cov_build/html/index.html
1324,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1555/artifact/cov_build/html/index.html
1325,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1556/artifact/cov_build/html/index.html
1326,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1557/artifact/cov_build/html/index.html
1327,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1558/artifact/cov_build/html/index.html
1328,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1559/artifact/cov_build/html/index.html
1329,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1560/artifact/cov_build/html/index.html
1330,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1561/artifact/cov_build/html/index.html
1331,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1562/artifact/cov_build/html/index.html
1332,nitzancarmi,Will be rebased over snap-3.0 branch
1333,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1563/artifact/cov_build/html/index.html
1334,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1564/artifact/cov_build/html/index.html
1335,nitzancarmi,@alex-mikheev I added  Tests:  section and fixed the issues. Please review when available :-)
1336,umanskymax,bot:retest
1337,alex-mikheev,bot:retest  
1338,yshestakov,bot:retest
1339,maxgurtovoy,bot:retest
1340,yshestakov,bot:retest
1341,yshestakov,bot:retest
1342,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1578/artifact/cov_build/html/index.html
1343,alex-mikheev,bot:retest
1344,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1579/artifact/cov_build/html/index.html
1345,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1580/artifact/cov_build/html/index.html
1346,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1581/artifact/cov_build/html/index.html
1347,alex-mikheev,bot:retest
1348,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1584/artifact/cov_build/html/index.html
1349,alex-mikheev,bot:retest
1350,alex-mikheev,@nitzancarmi  now need to fix tests
1351,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1586/artifact/cov_build/html/index.html
1352,nitzancarmi,bot:retest
1353,nitzancarmi,@maxgurtovoy I added a seperate commit for fixinf main.c error flows for easier reading   and also squashed the  dummy  nvme_config commit (with only a pointer to the old json file)  with the  ctrl.*  params implementations.  In addition  fixed all coverity issues.
1354,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1593/artifact/cov_build/html/index.html
1355,nitzancarmi,bot:retest
1356,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1595/artifact/cov_build/html/index.html
1357,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1596/artifact/cov_build/html/index.html
1358,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1597/artifact/cov_build/html/index.html
1359,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1598/artifact/cov_build/html/index.html
1360,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1601/artifact/cov_build/html/index.html
1361,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1602/artifact/cov_build/html/index.html
1362,swx-jenkins2,Can one of the admins verify this patch?
1363,swx-jenkins2,Can one of the admins verify this patch?
1364,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1603/artifact/cov_build/html/index.html
1365,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1604/artifact/cov_build/html/index.html
1366,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1606/artifact/cov_build/html/index.html
1367,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1607/artifact/cov_build/html/index.html
1368,alex-mikheev,you have to fix test config file. They set emu_type db_only. Checkout tests/README and in particular  Invocation of gtest_nvme_ctrl 
1369,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1608/artifact/cov_build/html/index.html
1370,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1609/artifact/cov_build/html/index.html
1371,swx-jenkins2,Can one of the admins verify this patch?
1372,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1612/artifact/cov_build/html/index.html
1373,nitzancarmi,@maxgurtovoy  Can you review this patch please?
1374,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1613/artifact/cov_build/html/index.html
1375,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1614/artifact/cov_build/html/index.html
1376,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1615/artifact/cov_build/html/index.html
1377,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/1616/artifact/cov_build/html/index.html
1378,swx-jenkins2,Can one of the admins verify this patch?
